material_id,material,normalizado,categoria,unidad_bom,cantidad_bom,proveedor,producto,marca,unidad_comercial,contenido_comercial,cantidad_comercial_a_comprar,precio_comercial,precio_equiv,subtotal_real,sobrante,tipo_coincidencia,url,disponibilidad,fecha_consulta,metodo_extraccion,confianza,score_total,recomendado,observaciones
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Sodimac,Tablero Empotrable Plástico 8 Polos,SOLERA,unidad,1.0,1.0,115.9,115.9,115.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/product/113521079/tablero-empotrable-plastico-8-polos,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:09-05:00,cache,0.7,0.4363,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; capacidad coincide; capacidad coincide
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Maestro,TABLERO DE 8 POLOS EMPOTRADO PVC,,unidad,1.0,1.0,33.9,33.9,33.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=tablero+electrico+8+polos+empotrable,no especificada,2026-06-08T16:51:10-05:00,cache,0.65,0.4739,False,Extraido con selectores HTML; capacidad coincide; capacidad coincide
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Maestro,TABLEROS DE 8 POLOS EMPOTRADO DE PVC,,unidad,1.0,1.0,34.99,34.99,34.99,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=tablero+electrico+8+polos+empotrable,no especificada,2026-06-08T16:51:10-05:00,cache,0.65,0.349,False,Extraido con selectores HTML; capacidad coincide; categoria dudosa: accesorios; capacidad coincide; categoria dudosa: accesorios
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Maestro,Tablero Empotrable Metal 8 Polos,,unidad,1.0,1.0,58.9,58.9,58.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=tablero+electrico+8+polos+empotrable,no especificada,2026-06-08T16:51:10-05:00,cache,0.65,0.4834,False,Extraido con selectores HTML; capacidad coincide; capacidad coincide
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Maestro,Tablero eléctrico Empotrable 8 Polos,,unidad,1.0,1.0,71.9,71.9,71.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=tablero+electrico+8+polos+empotrable,no especificada,2026-06-08T16:51:10-05:00,cache,0.65,0.4631,False,Extraido con selectores HTML; capacidad coincide; capacidad coincide
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Maestro,Tablero Empotrable Plástico 8 Polos,,unidad,1.0,1.0,33.9,33.9,33.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=tablero+electrico+8+polos+empotrable,no especificada,2026-06-08T16:51:10-05:00,cache,0.65,0.5414,False,Extraido con selectores HTML; capacidad coincide; capacidad coincide
M004,Tablero general para 8 circuitos,tablero electrico 8 polos empotrable,tableros electricos,und,1.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/tablero-electrico-8-polos-empotrable,no extraido,2026-06-08T16:51:11-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; capacidad no visible; capacidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Promart,Interruptor Diferencial Schneider Electric IK60 2x40A 30MA Blanco,Schneider Electric,unidad,1.0,1.0,179.0,179.0,179.0,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-diferencial-ik60-2x40a-30ma/p,disponible (35),2026-06-08T16:51:11-05:00,cache,0.88,0.4815,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; sensibilidad coincide; amperaje no visible; polos no visible; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Promart,Interruptor Diferencial Schneider Electric IK602X25A 30MA Blanco,Schneider Electric,unidad,1.0,1.0,149.0,149.0,149.0,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-diferencial-ik60-2x25a-30ma/p,disponible (75),2026-06-08T16:51:11-05:00,cache,0.88,0.5107,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; sensibilidad coincide; amperaje no visible; polos no visible; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Promart,Interruptor Diferencial Bticino 2x40A Salvavita Blanco PVC,Bticino,unidad,1.0,1.0,189.0,189.0,189.0,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-diferencial-2x40a-30ma-230v-salvavita/p,disponible (99),2026-06-08T16:51:11-05:00,cache,0.88,0.4176,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Promart,Interruptor termomagnético IK60-2X40A Schneider Electric,Schneider Electric,unidad,1.0,1.0,72.9,72.9,72.9,0.0,similar_pendiente_revision,https://www.promart.pe/interruptor-termomagnetico-ik60-2x40a/p,disponible (30),2026-06-08T16:51:11-05:00,cache,0.88,0.6115,False,Extraido de endpoint publico VTEX de Promart; amperaje no visible; polos no visible; sensibilidad no visible; categoria dudosa: interruptores termomagneticos; amperaje no visible; polos no visible; sensibilidad no visible; categoria dudosa: interruptores termomagneticos
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Promart,Interruptor Termomagnético Schneider Electric Modelo IK60N A9K24240 50A Blanco,Schneider Electric,unidad,1.0,1.0,165.0,165.0,165.0,0.0,similar_pendiente_revision,https://www.promart.pe/interuptor-termomagnetico-ik60-3x50a/p,disponible (15),2026-06-08T16:51:11-05:00,cache,0.88,0.3827,False,Extraido de endpoint publico VTEX de Promart; amperaje difiere; polos no visible; sensibilidad no visible; categoria dudosa: interruptores termomagneticos; amperaje difiere; polos no visible; sensibilidad no visible; categoria dudosa: interruptores termomagneticos
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Sodimac,Interruptor Diferencial 2x40A,HALUX,unidad,1.0,1.0,105.9,105.9,105.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113519609/interruptor-diferencial-2x40a,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:16-05:00,cache,0.7,0.5254,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Sodimac,Interruptor diferencial 2x40A,BTICINO,,1.0,,,,,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113539229/Interruptor-diferencial-2x40A-Bticino,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:16-05:00,cache,0.45,0.2437,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Sodimac,Interruptor diferencial 2x40A,SICA,unidad,1.0,1.0,118.9,118.9,118.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527308/interruptor-diferencial-2x40a-sica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:16-05:00,cache,0.7,0.503,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Sodimac,Interruptor Diferencial RX3 2x40A 30mA LEGRAND.,LEGRAND,unidad,1.0,1.0,149.9,149.9,149.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/147681958/interruptor-diferencial-rx3-2x40a-30ma-legrand,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:16-05:00,cache,0.7,0.4948,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; sensibilidad coincide; amperaje no visible; polos no visible; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Sodimac,Interruptor diferencial 2x40A,GENERAL ELECTRIC,unidad,1.0,1.0,189.9,189.9,189.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113521884/interruptor-diferencial-2x40a-general-electric,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:16-05:00,cache,0.7,0.3946,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Maestro,INTERRUPTOR DIFERENCIAL 2 POLOS 40 AMPERIOS 30ma,,unidad,1.0,1.0,229.9,229.9,229.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+diferencial+2+polos+40A+30mA,no especificada,2026-06-08T16:51:25-05:00,cache,0.65,0.4201,False,Extraido con selectores HTML; amperaje no visible; polos coincide; sensibilidad coincide; amperaje no visible; polos coincide; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Maestro,INTERRUPTOR DIFERENCIAL MONOFASICO 2X40AMP 30mA,,unidad,1.0,1.0,59.9,59.9,59.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+diferencial+2+polos+40A+30mA,no especificada,2026-06-08T16:51:25-05:00,cache,0.65,0.7352,False,Extraido con selectores HTML; amperaje no visible; polos no visible; sensibilidad coincide; amperaje no visible; polos no visible; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Maestro,Interruptor Diferencial 2x40A,,unidad,1.0,1.0,105.9,105.9,105.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+diferencial+2+polos+40A+30mA,no especificada,2026-06-08T16:51:25-05:00,cache,0.65,0.5275,False,Extraido con selectores HTML; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Maestro,INTERRUPTOR DIFERENCIAL 2P 40A 30ma 220VAC,,unidad,1.0,1.0,65.9,65.9,65.9,0.0,exacta,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+diferencial+2+polos+40A+30mA,no especificada,2026-06-08T16:51:25-05:00,cache,0.65,0.802,True,Extraido con selectores HTML; amperaje coincide; polos coincide; sensibilidad coincide; amperaje coincide; polos coincide; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Maestro,INTERRUPTOR DIFERENCIAL 2P 40 400V 30MA,,unidad,1.0,1.0,89.9,89.9,89.9,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/search?Ntt=interruptor+diferencial+2+polos+40A+30mA,no especificada,2026-06-08T16:51:25-05:00,cache,0.65,0.6238,False,Extraido con selectores HTML; amperaje no visible; polos coincide; sensibilidad coincide; amperaje no visible; polos coincide; sensibilidad coincide
M005,Interruptor diferencial 2P-40A-30mA,interruptor diferencial 2 polos 40A 30mA,interruptores diferenciales,und,1.0,Mercado Libre,,,,1.0,,,,,0.0,exacta,https://listado.mercadolibre.com.pe/interruptor-diferencial-2-polos-40A-30mA,no extraido,2026-06-08T16:51:26-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; amperaje no visible; polos no visible; sensibilidad no visible; amperaje no visible; polos no visible; sensibilidad no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Promart,Cable THW90 450/750 V 12 AWG Celsa Rojo 100m,Celsa,m,100.0,1.0,275.0,2.75,275.0,67.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-rojo/p,disponible (146),2026-06-08T16:51:29-05:00,cache,0.88,0.4818,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Promart,Cable THW-90 450/750 V 12 AWG Celsa Azul 100m,Celsa,m,100.0,1.0,275.0,2.75,275.0,67.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-azul/p,disponible (106),2026-06-08T16:51:29-05:00,cache,0.88,0.4778,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Promart,Cable THW-90 450/750 V 12 AWG Celsa Blanco 100m,Celsa,m,100.0,1.0,275.0,2.75,275.0,67.0,similar_pendiente_revision,https://www.promart.pe/cable-thw-90-450-750-v-12-awg-blanco/p,disponible (65),2026-06-08T16:51:29-05:00,cache,0.88,0.4801,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Promart,Tomacorriente Universal Simon,Simon,m,1.0,33.0,16.9,16.9,557.6999999999999,0.0,similar_pendiente_revision,https://www.promart.pe/tomacorriente-universal-blanco/p,disponible (49),2026-06-08T16:51:29-05:00,cache,0.88,0.3211,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; categoria dudosa: tomacorrientes; seccion no visible; categoria dudosa: tomacorrientes
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Promart,Tomacorriente Universal + Toma Usb Simon,Simon,m,1.0,33.0,5.0,5.0,165.0,0.0,similar_pendiente_revision,https://www.promart.pe/tomacorriente-universal---toma-usb-blanco/p,disponible (1),2026-06-08T16:51:29-05:00,cache,0.88,0.6199,False,Extraido de endpoint publico VTEX de Promart; Seccion superior inmediata sugerida por falta de stock exacto. Requiere revision tecnica.; seccion no visible; categoria dudosa: tomacorrientes; seccion no visible; categoria dudosa: tomacorrientes
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Sodimac,Cable THW 12 AWG 450/750V Rojo 25 Metros,ELCOPE,m,25.0,2.0,69.9,2.7960000000000003,139.8,17.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/124479457/cable-thw-12-awg-elcope-450-750v-rojo-25-metros,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:31-05:00,cache,0.7,0.6996,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Sodimac,Cable THW 12 AWG 450/750V Negro 25 Metros,ELCOPE,m,25.0,2.0,69.9,2.7960000000000003,139.8,17.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/124479384/cable-thw-12-awg-elcope-450-750v-negro-25-metros,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:31-05:00,cache,0.7,0.699,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Sodimac,Cable THW-90 450/750V 2.5mm2 Negro 100 Metros,INDECO,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113533476/cable-thw-90-450-750v-2-5mm2-negro-100-metros,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:31-05:00,cache,0.7,0.6978,True,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Sodimac,Cable THW-90 450/750V 2.5mm2 Rojo 100 Metros,GENERAL,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113532451/cable-thw-90-450-750v-2-5mm2-rojo-100-metros,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:31-05:00,cache,0.7,0.6978,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Sodimac,Cable THW-90 450/750V 2.5mm2 Azul 100 Metros,INDECO,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/product/113532394/cable-thw-90-450-750v-2-5mm2-azul-100-metros,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:31-05:00,cache,0.7,0.6952,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Maestro,Cable THW 12 AWG 450/750V Rojo 25 Metros,,m,25.0,2.0,69.9,2.7960000000000003,139.8,17.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=cable+electrico+thw+2.5+mm2+cobre,no especificada,2026-06-08T16:51:33-05:00,cache,0.65,0.6948,False,Extraido con selectores HTML; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Maestro,Cable THW 12 AWG 450/750V Negro 25 Metros,,m,25.0,2.0,69.9,2.7960000000000003,139.8,17.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=cable+electrico+thw+2.5+mm2+cobre,no especificada,2026-06-08T16:51:33-05:00,cache,0.65,0.6941,False,Extraido con selectores HTML; seccion no visible; seccion no visible
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Maestro,Cable THW-90 450/750V 2.5mm2 Negro 100 Metros,,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=cable+electrico+thw+2.5+mm2+cobre,no especificada,2026-06-08T16:51:33-05:00,cache,0.65,0.6929,False,Extraido con selectores HTML; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Maestro,Cable THW-90 450/750V 2.5mm2 Rojo 100 Metros,,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=cable+electrico+thw+2.5+mm2+cobre,no especificada,2026-06-08T16:51:33-05:00,cache,0.65,0.6936,False,Extraido con selectores HTML; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Maestro,Cable THW-90 450/750V 2.5mm2 Azul 100 Metros,,m,100.0,1.0,209.9,2.099,209.9,67.0,comercial_convertida,https://www.falabella.com.pe/falabella-pe/search?Ntt=cable+electrico+thw+2.5+mm2+cobre,no especificada,2026-06-08T16:51:33-05:00,cache,0.65,0.6901,False,Extraido con selectores HTML; seccion coincide; seccion coincide
M006,Cable TW THW 2.5 mm2 - C1,cable electrico thw 2.5 mm2 cobre,cables,m,33.0,Mercado Libre,,,,1.0,,,,,0.0,comercial_convertida,https://listado.mercadolibre.com.pe/cable-electrico-thw-2.5-mm2-cobre,no extraido,2026-06-08T16:51:34-05:00,cache,0.05,0.093,False,Mercado Libre mostro verificacion de trafico; se conserva el enlace de busqueda y no se intento omitir el bloqueo.; seccion no visible; seccion no visible
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Promart,Bornera PVC 25mm 60amp Tkl,Tkl,m,1.0,16.0,9.9,9.9,158.4,0.0,similar_pendiente_revision,https://www.promart.pe/bornera-plastica-60a---tira-x12/p,disponible (68),2026-06-08T16:51:36-05:00,cache,0.88,0.3267,False,Extraido de endpoint publico VTEX de Promart; Diametro superior inmediato sugerido. Requiere revision.; diametro difiere; categoria dudosa: accesorios; diametro difiere; categoria dudosa: accesorios
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Promart,Terminal Aislado U 12/10AWG 2.6mm x25 unidades Tkl,Tkl,unidad,1.0,16.0,9.9,9.9,158.4,0.0,similar_pendiente_revision,https://www.promart.pe/terminal-aislado-pin-2-6mm-12-10-awg-x-25-unidades/p,disponible (104),2026-06-08T16:51:36-05:00,cache,0.35,0.2111,False,Extraido de endpoint publico VTEX de Promart; Diametro superior inmediato sugerido. Requiere revision.; diametro difiere; categoria dudosa: accesorios; unidad no comparable con cantidad en metros; diametro difiere; categoria dudosa: accesorios; unidad no comparable con cantidad en metros
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Promart,Terminal Aislado U 16/14AWG 1.9mm x25 unidades Tkl,Tkl,unidad,1.0,16.0,5.9,5.9,94.4,0.0,similar_pendiente_revision,https://www.promart.pe/terminal-aislado-pin-1-9mm-16-14-awg-x-25-unidades/p,disponible (76),2026-06-08T16:51:36-05:00,cache,0.35,0.2283,False,Extraido de endpoint publico VTEX de Promart; Diametro superior inmediato sugerido. Requiere revision.; diametro difiere; categoria dudosa: accesorios; unidad no comparable con cantidad en metros; diametro difiere; categoria dudosa: accesorios; unidad no comparable con cantidad en metros
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Sodimac,"Tubo SAP PVC 1/2"" Eléctrico Plástica",PLASTICA,tubo,3.0,6.0,6.9,2.3000000000000003,41.400000000000006,2.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/115050362/Tubo-SAP-PVC-1-2-Electrico-Plastica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:50-05:00,cache,0.7,0.7156,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; Diametro superior inmediato sugerido. Requiere revision.; diametro no visible; diametro no visible
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Sodimac,"Tubo SAP PVC 1/2"" Eléctrico",TIGRE,tubo,3.0,6.0,8.55,2.85,51.300000000000004,2.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113534017/Tubo-SAP-PVC-1-2-Electrico,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:50-05:00,cache,0.7,0.6233,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; Diametro superior inmediato sugerido. Requiere revision.; diametro no visible; diametro no visible
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Sodimac,"Tubo SAP PVC 3/4"" Eléctrico Plástica",PLASTICA,tubo,3.0,6.0,11.5,3.8333333333333335,69.0,2.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/114765488/Tubo-SAP-PVC-3-4-Electrico-Plastica,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:50-05:00,cache,0.7,0.5119,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; Diametro superior inmediato sugerido. Requiere revision.; diametro no visible; diametro no visible
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Sodimac,"Tubo SAP PVC 1/2"" Eléctrico",PAVCO,,1.0,,,,,0.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113540424/Tubo-SAP-PVC-1-2-Electrico-Pavco,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:50-05:00,cache,0.45,0.2198,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; Diametro superior inmediato sugerido. Requiere revision.; diametro no visible; diametro no visible
M007,Tubo PVC SAP 20 mm - C1,tubo pvc sap electrico 20 mm,ductos/tuberias,m,16.0,Sodimac,"Tubo SAP PVC 1"" Eléctrico",PLASTICA,tubo,3.0,6.0,17.51,5.836666666666667,105.06,2.0,similar_pendiente_revision,https://www.falabella.com.pe/falabella-pe/product/113527353/Tubo-SAP-PVC-1-Electrico,"{'homeDeliveryShipping': '', 'pickUpFromStoreShipping': '', 'internationalShipping': '', 'primeShipping': '', 'expressShipping': ''}",2026-06-08T16:51:50-05:00,cache,0.7,0.4114,False,Extraido de __NEXT_DATA__ del catalogo unificado Falabella; vendedor: SODIMAC; Diametro superior inmediato sugerido. Requiere revision.; diametro no visible; diametro no visible
